2018-08-25 06:30:21 chartsDataCollector died, spawning replacement...
2018-08-25 06:33:23 chartsDataCollector died, spawning replacement...
2018-08-25 06:36:25 chartsDataCollector died, spawning replacement...
2018-08-25 06:39:28 chartsDataCollector died, spawning replacement...
2018-08-25 06:42:30 chartsDataCollector died, spawning replacement...
2018-08-25 06:45:32 chartsDataCollector died, spawning replacement...
2018-08-25 06:48:35 chartsDataCollector died, spawning replacement...
2018-08-25 06:51:37 chartsDataCollector died, spawning replacement...
2018-08-25 06:54:39 chartsDataCollector died, spawning replacement...
2018-08-25 06:57:41 chartsDataCollector died, spawning replacement...
2018-08-25 07:00:44 chartsDataCollector died, spawning replacement...
2018-08-25 07:03:46 chartsDataCollector died, spawning replacement...
2018-08-25 07:06:48 chartsDataCollector died, spawning replacement...
2018-08-25 07:09:51 chartsDataCollector died, spawning replacement...
2018-08-25 07:12:53 chartsDataCollector died, spawning replacement...
2018-08-25 07:15:55 chartsDataCollector died, spawning replacement...
2018-08-25 07:18:57 chartsDataCollector died, spawning replacement...
2018-08-25 07:22:00 chartsDataCollector died, spawning replacement...
2018-08-25 07:25:02 chartsDataCollector died, spawning replacement...
2018-08-25 07:28:04 chartsDataCollector died, spawning replacement...
2018-08-25 07:31:07 chartsDataCollector died, spawning replacement...
2018-08-25 07:34:09 chartsDataCollector died, spawning replacement...
2018-08-25 07:37:11 chartsDataCollector died, spawning replacement...
2018-08-25 07:40:13 chartsDataCollector died, spawning replacement...
2018-08-25 07:43:16 chartsDataCollector died, spawning replacement...
2018-08-25 07:46:18 chartsDataCollector died, spawning replacement...
2018-08-25 07:49:20 chartsDataCollector died, spawning replacement...
2018-08-25 07:52:22 chartsDataCollector died, spawning replacement...
2018-08-25 07:55:25 chartsDataCollector died, spawning replacement...
2018-08-25 07:58:27 chartsDataCollector died, spawning replacement...
2018-08-25 08:01:29 chartsDataCollector died, spawning replacement...
2018-08-25 08:04:31 chartsDataCollector died, spawning replacement...
2018-08-25 08:07:34 chartsDataCollector died, spawning replacement...
2018-08-25 08:10:36 chartsDataCollector died, spawning replacement...
2018-08-25 08:13:38 chartsDataCollector died, spawning replacement...
2018-08-25 08:16:40 chartsDataCollector died, spawning replacement...
2018-08-25 08:19:43 chartsDataCollector died, spawning replacement...
2018-08-25 08:22:45 chartsDataCollector died, spawning replacement...
2018-08-25 08:25:47 chartsDataCollector died, spawning replacement...
2018-08-25 08:28:49 chartsDataCollector died, spawning replacement...
2018-08-25 08:31:52 chartsDataCollector died, spawning replacement...
2018-08-25 08:34:54 chartsDataCollector died, spawning replacement...
2018-08-25 08:37:56 chartsDataCollector died, spawning replacement...
2018-08-25 08:40:58 chartsDataCollector died, spawning replacement...
2018-08-25 08:44:01 chartsDataCollector died, spawning replacement...
2018-08-25 08:47:03 chartsDataCollector died, spawning replacement...
2018-08-25 08:50:05 chartsDataCollector died, spawning replacement...
2018-08-25 08:53:07 chartsDataCollector died, spawning replacement...
2018-08-25 08:56:10 chartsDataCollector died, spawning replacement...
2018-08-25 08:59:12 chartsDataCollector died, spawning replacement...
2018-08-25 09:02:14 chartsDataCollector died, spawning replacement...
2018-08-25 09:05:16 chartsDataCollector died, spawning replacement...
2018-08-25 09:08:19 chartsDataCollector died, spawning replacement...
2018-08-25 09:11:21 chartsDataCollector died, spawning replacement...
2018-08-25 09:14:23 chartsDataCollector died, spawning replacement...
2018-08-25 09:17:26 chartsDataCollector died, spawning replacement...
2018-08-25 09:20:28 chartsDataCollector died, spawning replacement...
2018-08-25 09:23:30 chartsDataCollector died, spawning replacement...
2018-08-25 09:26:32 chartsDataCollector died, spawning replacement...
2018-08-25 09:29:35 chartsDataCollector died, spawning replacement...
2018-08-25 09:32:37 chartsDataCollector died, spawning replacement...
2018-08-25 09:35:39 chartsDataCollector died, spawning replacement...
2018-08-25 09:38:41 chartsDataCollector died, spawning replacement...
2018-08-25 09:41:44 chartsDataCollector died, spawning replacement...
2018-08-25 09:44:46 chartsDataCollector died, spawning replacement...
2018-08-25 09:47:48 chartsDataCollector died, spawning replacement...
2018-08-25 09:50:50 chartsDataCollector died, spawning replacement...
2018-08-25 09:53:53 chartsDataCollector died, spawning replacement...
2018-08-25 09:56:55 chartsDataCollector died, spawning replacement...
2018-08-25 09:59:57 chartsDataCollector died, spawning replacement...
2018-08-25 10:02:59 chartsDataCollector died, spawning replacement...
2018-08-25 10:06:02 chartsDataCollector died, spawning replacement...
2018-08-25 10:09:04 chartsDataCollector died, spawning replacement...
2018-08-25 10:12:06 chartsDataCollector died, spawning replacement...
2018-08-25 10:15:09 chartsDataCollector died, spawning replacement...
2018-08-25 10:18:11 chartsDataCollector died, spawning replacement...
2018-08-25 10:21:13 chartsDataCollector died, spawning replacement...
2018-08-25 10:24:15 chartsDataCollector died, spawning replacement...
2018-08-25 10:27:18 chartsDataCollector died, spawning replacement...
2018-08-25 10:30:20 chartsDataCollector died, spawning replacement...
2018-08-25 10:33:22 chartsDataCollector died, spawning replacement...
2018-08-25 10:36:25 chartsDataCollector died, spawning replacement...
2018-08-25 10:39:27 chartsDataCollector died, spawning replacement...
2018-08-25 10:42:29 chartsDataCollector died, spawning replacement...
2018-08-25 10:45:31 chartsDataCollector died, spawning replacement...
2018-08-25 10:48:34 chartsDataCollector died, spawning replacement...
2018-08-25 10:51:36 chartsDataCollector died, spawning replacement...
2018-08-25 10:54:38 chartsDataCollector died, spawning replacement...
2018-08-25 10:57:41 chartsDataCollector died, spawning replacement...
2018-08-25 11:00:43 chartsDataCollector died, spawning replacement...
2018-08-25 11:03:45 chartsDataCollector died, spawning replacement...
2018-08-25 11:06:47 chartsDataCollector died, spawning replacement...
2018-08-25 11:09:50 chartsDataCollector died, spawning replacement...
2018-08-25 11:12:52 chartsDataCollector died, spawning replacement...
2018-08-25 11:15:54 chartsDataCollector died, spawning replacement...
2018-08-25 11:18:57 chartsDataCollector died, spawning replacement...
2018-08-25 11:21:59 chartsDataCollector died, spawning replacement...
2018-08-25 11:25:01 chartsDataCollector died, spawning replacement...
2018-08-25 11:28:03 chartsDataCollector died, spawning replacement...
2018-08-25 11:31:06 chartsDataCollector died, spawning replacement...
2018-08-25 11:34:08 chartsDataCollector died, spawning replacement...
2018-08-25 11:37:10 chartsDataCollector died, spawning replacement...
2018-08-25 11:40:13 chartsDataCollector died, spawning replacement...
2018-08-25 11:43:15 chartsDataCollector died, spawning replacement...
2018-08-25 11:46:17 chartsDataCollector died, spawning replacement...
2018-08-25 11:49:19 chartsDataCollector died, spawning replacement...
2018-08-25 11:52:22 chartsDataCollector died, spawning replacement...
2018-08-25 11:55:24 chartsDataCollector died, spawning replacement...
2018-08-25 11:58:26 chartsDataCollector died, spawning replacement...
2018-08-25 12:01:29 chartsDataCollector died, spawning replacement...
2018-08-25 12:04:31 chartsDataCollector died, spawning replacement...
2018-08-25 12:07:33 chartsDataCollector died, spawning replacement...
2018-08-25 12:10:36 chartsDataCollector died, spawning replacement...
2018-08-25 12:13:38 chartsDataCollector died, spawning replacement...
2018-08-25 12:16:40 chartsDataCollector died, spawning replacement...
2018-08-25 12:19:42 chartsDataCollector died, spawning replacement...
2018-08-25 12:22:45 chartsDataCollector died, spawning replacement...
2018-08-25 12:25:47 chartsDataCollector died, spawning replacement...
2018-08-25 12:28:49 chartsDataCollector died, spawning replacement...
2018-08-25 12:31:51 chartsDataCollector died, spawning replacement...
2018-08-25 12:34:54 chartsDataCollector died, spawning replacement...
2018-08-25 12:37:56 chartsDataCollector died, spawning replacement...
2018-08-25 12:40:58 chartsDataCollector died, spawning replacement...
2018-08-25 12:44:01 chartsDataCollector died, spawning replacement...
2018-08-25 12:47:03 chartsDataCollector died, spawning replacement...
2018-08-25 12:50:05 chartsDataCollector died, spawning replacement...
2018-08-25 12:53:07 chartsDataCollector died, spawning replacement...
2018-08-25 12:56:10 chartsDataCollector died, spawning replacement...
2018-08-25 12:59:12 chartsDataCollector died, spawning replacement...
2018-08-25 13:02:14 chartsDataCollector died, spawning replacement...
2018-08-25 13:05:17 chartsDataCollector died, spawning replacement...
2018-08-25 13:08:19 chartsDataCollector died, spawning replacement...
2018-08-25 13:11:21 chartsDataCollector died, spawning replacement...
2018-08-25 13:14:23 chartsDataCollector died, spawning replacement...
2018-08-25 13:17:26 chartsDataCollector died, spawning replacement...
2018-08-25 13:20:28 chartsDataCollector died, spawning replacement...
2018-08-25 13:23:30 chartsDataCollector died, spawning replacement...
2018-08-25 13:26:33 chartsDataCollector died, spawning replacement...
2018-08-25 13:29:35 chartsDataCollector died, spawning replacement...
2018-08-25 13:32:37 chartsDataCollector died, spawning replacement...
2018-08-25 13:35:39 chartsDataCollector died, spawning replacement...
2018-08-25 13:38:42 chartsDataCollector died, spawning replacement...
2018-08-25 13:41:44 chartsDataCollector died, spawning replacement...
2018-08-25 13:44:46 chartsDataCollector died, spawning replacement...
2018-08-25 13:47:48 chartsDataCollector died, spawning replacement...
2018-08-25 13:50:51 chartsDataCollector died, spawning replacement...
2018-08-25 13:53:53 chartsDataCollector died, spawning replacement...
2018-08-25 13:56:55 chartsDataCollector died, spawning replacement...
2018-08-25 13:59:58 chartsDataCollector died, spawning replacement...
2018-08-25 14:03:00 chartsDataCollector died, spawning replacement...
2018-08-25 14:06:02 chartsDataCollector died, spawning replacement...
2018-08-25 14:09:05 chartsDataCollector died, spawning replacement...
2018-08-25 14:12:07 chartsDataCollector died, spawning replacement...
2018-08-25 14:15:09 chartsDataCollector died, spawning replacement...
2018-08-25 14:18:11 chartsDataCollector died, spawning replacement...
2018-08-25 14:21:14 chartsDataCollector died, spawning replacement...
2018-08-25 14:24:16 chartsDataCollector died, spawning replacement...
2018-08-25 14:27:18 chartsDataCollector died, spawning replacement...
2018-08-25 14:30:21 chartsDataCollector died, spawning replacement...
2018-08-25 14:33:23 chartsDataCollector died, spawning replacement...
2018-08-25 14:36:25 chartsDataCollector died, spawning replacement...
2018-08-25 14:39:27 chartsDataCollector died, spawning replacement...
2018-08-25 14:42:30 chartsDataCollector died, spawning replacement...
2018-08-25 14:45:32 chartsDataCollector died, spawning replacement...
2018-08-25 14:48:34 chartsDataCollector died, spawning replacement...
2018-08-25 14:51:36 chartsDataCollector died, spawning replacement...
2018-08-25 14:54:39 chartsDataCollector died, spawning replacement...
2018-08-25 14:57:41 chartsDataCollector died, spawning replacement...
2018-08-25 15:00:43 chartsDataCollector died, spawning replacement...
2018-08-25 15:03:46 chartsDataCollector died, spawning replacement...
2018-08-25 15:06:48 chartsDataCollector died, spawning replacement...
2018-08-25 15:09:50 chartsDataCollector died, spawning replacement...
2018-08-25 15:12:53 chartsDataCollector died, spawning replacement...
2018-08-25 15:15:55 chartsDataCollector died, spawning replacement...
2018-08-25 15:18:57 chartsDataCollector died, spawning replacement...
2018-08-25 15:21:59 chartsDataCollector died, spawning replacement...
2018-08-25 15:25:02 chartsDataCollector died, spawning replacement...
2018-08-25 15:28:04 chartsDataCollector died, spawning replacement...
2018-08-25 15:31:06 chartsDataCollector died, spawning replacement...
2018-08-25 15:34:09 chartsDataCollector died, spawning replacement...
2018-08-25 15:37:11 chartsDataCollector died, spawning replacement...
2018-08-25 15:40:13 chartsDataCollector died, spawning replacement...
2018-08-25 15:43:16 chartsDataCollector died, spawning replacement...
2018-08-25 15:46:18 chartsDataCollector died, spawning replacement...
2018-08-25 15:49:20 chartsDataCollector died, spawning replacement...
2018-08-25 15:52:22 chartsDataCollector died, spawning replacement...
2018-08-25 15:55:25 chartsDataCollector died, spawning replacement...
2018-08-25 15:58:27 chartsDataCollector died, spawning replacement...
2018-08-25 16:01:29 chartsDataCollector died, spawning replacement...
2018-08-25 16:04:32 chartsDataCollector died, spawning replacement...
2018-08-25 16:07:34 chartsDataCollector died, spawning replacement...
2018-08-25 16:10:36 chartsDataCollector died, spawning replacement...
2018-08-25 16:13:39 chartsDataCollector died, spawning replacement...
2018-08-25 16:16:41 chartsDataCollector died, spawning replacement...
2018-08-25 16:19:43 chartsDataCollector died, spawning replacement...
2018-08-25 16:22:46 chartsDataCollector died, spawning replacement...
2018-08-25 16:25:48 chartsDataCollector died, spawning replacement...
2018-08-25 16:28:50 chartsDataCollector died, spawning replacement...
2018-08-25 16:31:52 chartsDataCollector died, spawning replacement...
2018-08-25 16:34:55 chartsDataCollector died, spawning replacement...
2018-08-25 16:37:57 chartsDataCollector died, spawning replacement...
2018-08-25 16:40:59 chartsDataCollector died, spawning replacement...
2018-08-25 16:44:02 chartsDataCollector died, spawning replacement...
2018-08-25 16:47:04 chartsDataCollector died, spawning replacement...
2018-08-25 16:50:06 chartsDataCollector died, spawning replacement...
2018-08-25 16:53:09 chartsDataCollector died, spawning replacement...
2018-08-25 16:56:11 chartsDataCollector died, spawning replacement...
2018-08-25 16:59:13 chartsDataCollector died, spawning replacement...
2018-08-25 17:02:15 chartsDataCollector died, spawning replacement...
2018-08-25 17:05:18 chartsDataCollector died, spawning replacement...
2018-08-25 17:08:20 chartsDataCollector died, spawning replacement...
2018-08-25 17:11:22 chartsDataCollector died, spawning replacement...
2018-08-25 17:14:25 chartsDataCollector died, spawning replacement...
2018-08-25 17:17:27 chartsDataCollector died, spawning replacement...
2018-08-25 17:20:29 chartsDataCollector died, spawning replacement...
2018-08-25 17:23:32 chartsDataCollector died, spawning replacement...
2018-08-25 17:26:34 chartsDataCollector died, spawning replacement...
2018-08-25 17:29:36 chartsDataCollector died, spawning replacement...
2018-08-25 17:32:38 chartsDataCollector died, spawning replacement...
2018-08-25 17:35:41 chartsDataCollector died, spawning replacement...
2018-08-25 17:38:43 chartsDataCollector died, spawning replacement...
2018-08-25 17:41:45 chartsDataCollector died, spawning replacement...
2018-08-25 17:44:48 chartsDataCollector died, spawning replacement...
2018-08-25 17:47:50 chartsDataCollector died, spawning replacement...
2018-08-25 17:50:52 chartsDataCollector died, spawning replacement...
2018-08-25 17:53:55 chartsDataCollector died, spawning replacement...
2018-08-25 17:56:57 chartsDataCollector died, spawning replacement...
2018-08-25 17:59:59 chartsDataCollector died, spawning replacement...
2018-08-25 18:03:01 chartsDataCollector died, spawning replacement...
2018-08-25 18:06:04 chartsDataCollector died, spawning replacement...
2018-08-25 18:09:06 chartsDataCollector died, spawning replacement...
2018-08-25 18:12:08 chartsDataCollector died, spawning replacement...
2018-08-25 18:15:11 chartsDataCollector died, spawning replacement...
2018-08-25 18:18:13 chartsDataCollector died, spawning replacement...
2018-08-25 18:21:15 chartsDataCollector died, spawning replacement...
2018-08-25 18:24:18 chartsDataCollector died, spawning replacement...
2018-08-25 18:27:20 chartsDataCollector died, spawning replacement...
2018-08-25 18:30:22 chartsDataCollector died, spawning replacement...
2018-08-25 18:33:25 chartsDataCollector died, spawning replacement...
2018-08-25 18:36:27 chartsDataCollector died, spawning replacement...
2018-08-25 18:39:29 chartsDataCollector died, spawning replacement...
2018-08-25 18:42:31 chartsDataCollector died, spawning replacement...
2018-08-25 18:45:34 chartsDataCollector died, spawning replacement...
2018-08-25 18:48:36 chartsDataCollector died, spawning replacement...
2018-08-25 18:51:38 chartsDataCollector died, spawning replacement...
2018-08-25 18:54:41 chartsDataCollector died, spawning replacement...
2018-08-25 18:57:43 chartsDataCollector died, spawning replacement...
2018-08-25 19:00:45 chartsDataCollector died, spawning replacement...
2018-08-25 19:03:48 chartsDataCollector died, spawning replacement...
2018-08-25 19:06:50 chartsDataCollector died, spawning replacement...
2018-08-25 19:09:52 chartsDataCollector died, spawning replacement...
2018-08-25 19:12:54 chartsDataCollector died, spawning replacement...
2018-08-25 19:15:57 chartsDataCollector died, spawning replacement...
2018-08-25 19:18:59 chartsDataCollector died, spawning replacement...
2018-08-25 19:22:01 chartsDataCollector died, spawning replacement...
2018-08-25 19:25:04 chartsDataCollector died, spawning replacement...
2018-08-25 19:28:06 chartsDataCollector died, spawning replacement...
2018-08-25 19:31:08 chartsDataCollector died, spawning replacement...
2018-08-25 19:34:11 chartsDataCollector died, spawning replacement...
2018-08-25 19:37:13 chartsDataCollector died, spawning replacement...
2018-08-25 19:40:15 chartsDataCollector died, spawning replacement...
2018-08-25 19:43:17 chartsDataCollector died, spawning replacement...
2018-08-25 19:46:20 chartsDataCollector died, spawning replacement...
2018-08-25 19:49:22 chartsDataCollector died, spawning replacement...
2018-08-25 19:52:24 chartsDataCollector died, spawning replacement...
2018-08-25 19:55:27 chartsDataCollector died, spawning replacement...
2018-08-25 19:58:29 chartsDataCollector died, spawning replacement...
2018-08-25 20:01:31 chartsDataCollector died, spawning replacement...
2018-08-25 20:04:33 chartsDataCollector died, spawning replacement...
2018-08-25 20:07:36 chartsDataCollector died, spawning replacement...
2018-08-25 20:10:38 chartsDataCollector died, spawning replacement...
2018-08-25 20:13:41 chartsDataCollector died, spawning replacement...
2018-08-25 20:16:43 chartsDataCollector died, spawning replacement...
2018-08-25 20:19:45 chartsDataCollector died, spawning replacement...
2018-08-25 20:22:48 chartsDataCollector died, spawning replacement...
2018-08-25 20:25:50 chartsDataCollector died, spawning replacement...
2018-08-25 20:28:52 chartsDataCollector died, spawning replacement...
2018-08-25 20:31:55 chartsDataCollector died, spawning replacement...
2018-08-25 20:34:57 chartsDataCollector died, spawning replacement...
2018-08-25 20:37:59 chartsDataCollector died, spawning replacement...
2018-08-25 20:41:01 chartsDataCollector died, spawning replacement...
2018-08-25 20:44:04 chartsDataCollector died, spawning replacement...
2018-08-25 20:47:06 chartsDataCollector died, spawning replacement...
2018-08-25 20:50:08 chartsDataCollector died, spawning replacement...
2018-08-25 20:53:11 chartsDataCollector died, spawning replacement...
2018-08-25 20:56:13 chartsDataCollector died, spawning replacement...
2018-08-25 20:59:15 chartsDataCollector died, spawning replacement...
2018-08-25 21:02:17 chartsDataCollector died, spawning replacement...
2018-08-25 21:05:20 chartsDataCollector died, spawning replacement...
2018-08-25 21:08:22 chartsDataCollector died, spawning replacement...
2018-08-25 21:11:24 chartsDataCollector died, spawning replacement...
2018-08-25 21:14:27 chartsDataCollector died, spawning replacement...
2018-08-25 21:17:29 chartsDataCollector died, spawning replacement...
2018-08-25 21:20:31 chartsDataCollector died, spawning replacement...
2018-08-25 21:23:33 chartsDataCollector died, spawning replacement...
2018-08-25 21:26:36 chartsDataCollector died, spawning replacement...
2018-08-25 21:29:38 chartsDataCollector died, spawning replacement...
2018-08-25 21:32:40 chartsDataCollector died, spawning replacement...
2018-08-25 21:35:43 chartsDataCollector died, spawning replacement...
2018-08-25 21:38:45 chartsDataCollector died, spawning replacement...
2018-08-25 21:41:47 chartsDataCollector died, spawning replacement...
2018-08-25 21:44:50 chartsDataCollector died, spawning replacement...
2018-08-25 21:47:52 chartsDataCollector died, spawning replacement...
2018-08-25 21:50:54 chartsDataCollector died, spawning replacement...
2018-08-25 21:53:57 chartsDataCollector died, spawning replacement...
2018-08-25 21:56:59 chartsDataCollector died, spawning replacement...
2018-08-25 22:00:01 chartsDataCollector died, spawning replacement...
2018-08-25 22:03:03 chartsDataCollector died, spawning replacement...
2018-08-25 22:06:06 chartsDataCollector died, spawning replacement...
2018-08-25 22:09:08 chartsDataCollector died, spawning replacement...
2018-08-25 22:12:10 chartsDataCollector died, spawning replacement...
2018-08-25 22:15:12 chartsDataCollector died, spawning replacement...
2018-08-25 22:18:15 chartsDataCollector died, spawning replacement...
2018-08-25 22:21:17 chartsDataCollector died, spawning replacement...
2018-08-25 22:24:19 chartsDataCollector died, spawning replacement...
2018-08-25 22:27:22 chartsDataCollector died, spawning replacement...
2018-08-25 22:30:24 chartsDataCollector died, spawning replacement...
2018-08-25 22:33:26 chartsDataCollector died, spawning replacement...
2018-08-25 22:36:28 chartsDataCollector died, spawning replacement...
2018-08-25 22:39:31 chartsDataCollector died, spawning replacement...
2018-08-25 22:42:33 chartsDataCollector died, spawning replacement...
2018-08-25 22:45:35 chartsDataCollector died, spawning replacement...
2018-08-25 22:48:37 chartsDataCollector died, spawning replacement...
2018-08-25 22:51:40 chartsDataCollector died, spawning replacement...
2018-08-25 22:54:42 chartsDataCollector died, spawning replacement...
2018-08-25 22:57:44 chartsDataCollector died, spawning replacement...
2018-08-25 23:00:47 chartsDataCollector died, spawning replacement...
2018-08-25 23:03:49 chartsDataCollector died, spawning replacement...
2018-08-25 23:06:51 chartsDataCollector died, spawning replacement...
2018-08-25 23:09:53 chartsDataCollector died, spawning replacement...
2018-08-25 23:12:56 chartsDataCollector died, spawning replacement...
2018-08-25 23:15:58 chartsDataCollector died, spawning replacement...
2018-08-25 23:19:00 chartsDataCollector died, spawning replacement...
2018-08-25 23:22:03 chartsDataCollector died, spawning replacement...
2018-08-25 23:25:05 chartsDataCollector died, spawning replacement...
2018-08-25 23:28:07 chartsDataCollector died, spawning replacement...
2018-08-25 23:31:09 chartsDataCollector died, spawning replacement...
2018-08-25 23:34:12 chartsDataCollector died, spawning replacement...
2018-08-25 23:37:14 chartsDataCollector died, spawning replacement...
2018-08-25 23:40:16 chartsDataCollector died, spawning replacement...
2018-08-25 23:43:19 chartsDataCollector died, spawning replacement...
2018-08-25 23:46:21 chartsDataCollector died, spawning replacement...
2018-08-25 23:49:23 chartsDataCollector died, spawning replacement...
2018-08-25 23:52:25 chartsDataCollector died, spawning replacement...
2018-08-25 23:55:28 chartsDataCollector died, spawning replacement...
2018-08-25 23:58:30 chartsDataCollector died, spawning replacement...
2018-08-26 00:01:32 chartsDataCollector died, spawning replacement...
2018-08-26 00:04:34 chartsDataCollector died, spawning replacement...
2018-08-26 00:07:37 chartsDataCollector died, spawning replacement...
2018-08-26 00:10:39 chartsDataCollector died, spawning replacement...
2018-08-26 00:13:41 chartsDataCollector died, spawning replacement...
2018-08-26 00:16:44 chartsDataCollector died, spawning replacement...
2018-08-26 00:19:46 chartsDataCollector died, spawning replacement...
2018-08-26 00:22:48 chartsDataCollector died, spawning replacement...
2018-08-26 00:25:50 chartsDataCollector died, spawning replacement...
2018-08-26 00:28:53 chartsDataCollector died, spawning replacement...
2018-08-26 00:31:55 chartsDataCollector died, spawning replacement...
2018-08-26 00:34:57 chartsDataCollector died, spawning replacement...
2018-08-26 00:38:00 chartsDataCollector died, spawning replacement...
2018-08-26 00:41:02 chartsDataCollector died, spawning replacement...
2018-08-26 00:44:04 chartsDataCollector died, spawning replacement...
2018-08-26 00:47:06 chartsDataCollector died, spawning replacement...
2018-08-26 00:50:09 chartsDataCollector died, spawning replacement...
2018-08-26 00:53:11 chartsDataCollector died, spawning replacement...
2018-08-26 00:56:13 chartsDataCollector died, spawning replacement...
2018-08-26 00:59:16 chartsDataCollector died, spawning replacement...
2018-08-26 01:02:18 chartsDataCollector died, spawning replacement...
2018-08-26 01:05:20 chartsDataCollector died, spawning replacement...
2018-08-26 01:08:22 chartsDataCollector died, spawning replacement...
2018-08-26 01:11:25 chartsDataCollector died, spawning replacement...
2018-08-26 01:14:27 chartsDataCollector died, spawning replacement...
2018-08-26 01:17:29 chartsDataCollector died, spawning replacement...
2018-08-26 01:20:32 chartsDataCollector died, spawning replacement...
2018-08-26 01:23:34 chartsDataCollector died, spawning replacement...
2018-08-26 01:26:36 chartsDataCollector died, spawning replacement...
2018-08-26 01:29:39 chartsDataCollector died, spawning replacement...
2018-08-26 01:32:41 chartsDataCollector died, spawning replacement...
2018-08-26 01:35:43 chartsDataCollector died, spawning replacement...
2018-08-26 01:38:46 chartsDataCollector died, spawning replacement...
2018-08-26 01:41:48 chartsDataCollector died, spawning replacement...
2018-08-26 01:44:50 chartsDataCollector died, spawning replacement...
2018-08-26 01:47:53 chartsDataCollector died, spawning replacement...
2018-08-26 01:50:55 chartsDataCollector died, spawning replacement...
2018-08-26 01:53:57 chartsDataCollector died, spawning replacement...
2018-08-26 01:56:59 chartsDataCollector died, spawning replacement...
2018-08-26 02:00:02 chartsDataCollector died, spawning replacement...
2018-08-26 02:03:04 chartsDataCollector died, spawning replacement...
2018-08-26 02:06:07 chartsDataCollector died, spawning replacement...
2018-08-26 02:09:09 chartsDataCollector died, spawning replacement...
2018-08-26 02:12:11 chartsDataCollector died, spawning replacement...
2018-08-26 02:15:13 chartsDataCollector died, spawning replacement...
2018-08-26 02:18:16 chartsDataCollector died, spawning replacement...
2018-08-26 02:21:18 chartsDataCollector died, spawning replacement...
2018-08-26 02:24:20 chartsDataCollector died, spawning replacement...
2018-08-26 02:27:23 chartsDataCollector died, spawning replacement...
2018-08-26 02:30:25 chartsDataCollector died, spawning replacement...
2018-08-26 02:33:27 chartsDataCollector died, spawning replacement...
2018-08-26 02:36:30 chartsDataCollector died, spawning replacement...
2018-08-26 02:39:32 chartsDataCollector died, spawning replacement...
2018-08-26 02:42:34 chartsDataCollector died, spawning replacement...
2018-08-26 02:45:37 chartsDataCollector died, spawning replacement...
2018-08-26 02:48:39 chartsDataCollector died, spawning replacement...
2018-08-26 02:51:41 chartsDataCollector died, spawning replacement...
2018-08-26 02:54:43 chartsDataCollector died, spawning replacement...
2018-08-26 02:57:46 chartsDataCollector died, spawning replacement...
2018-08-26 03:00:48 chartsDataCollector died, spawning replacement...
2018-08-26 03:03:50 chartsDataCollector died, spawning replacement...
2018-08-26 03:06:53 chartsDataCollector died, spawning replacement...
2018-08-26 03:09:55 chartsDataCollector died, spawning replacement...
2018-08-26 03:12:57 chartsDataCollector died, spawning replacement...
2018-08-26 03:16:00 chartsDataCollector died, spawning replacement...
2018-08-26 03:19:02 chartsDataCollector died, spawning replacement...
2018-08-26 03:22:04 chartsDataCollector died, spawning replacement...
2018-08-26 03:25:06 chartsDataCollector died, spawning replacement...
2018-08-26 03:28:09 chartsDataCollector died, spawning replacement...
2018-08-26 03:31:11 chartsDataCollector died, spawning replacement...
2018-08-26 03:34:13 chartsDataCollector died, spawning replacement...
2018-08-26 03:37:16 chartsDataCollector died, spawning replacement...
2018-08-26 03:40:18 chartsDataCollector died, spawning replacement...
2018-08-26 03:43:20 chartsDataCollector died, spawning replacement...
2018-08-26 03:46:22 chartsDataCollector died, spawning replacement...
2018-08-26 03:49:25 chartsDataCollector died, spawning replacement...
2018-08-26 03:52:27 chartsDataCollector died, spawning replacement...
2018-08-26 03:55:29 chartsDataCollector died, spawning replacement...
2018-08-26 03:58:32 chartsDataCollector died, spawning replacement...
2018-08-26 04:01:34 chartsDataCollector died, spawning replacement...
2018-08-26 04:04:36 chartsDataCollector died, spawning replacement...
2018-08-26 04:07:39 chartsDataCollector died, spawning replacement...
2018-08-26 04:10:41 chartsDataCollector died, spawning replacement...
2018-08-26 04:13:43 chartsDataCollector died, spawning replacement...
2018-08-26 04:16:46 chartsDataCollector died, spawning replacement...
2018-08-26 04:19:48 chartsDataCollector died, spawning replacement...
2018-08-26 04:22:50 chartsDataCollector died, spawning replacement...
2018-08-26 04:25:53 chartsDataCollector died, spawning replacement...
2018-08-26 04:28:55 chartsDataCollector died, spawning replacement...
2018-08-26 04:31:57 chartsDataCollector died, spawning replacement...
2018-08-26 04:34:59 chartsDataCollector died, spawning replacement...
2018-08-26 04:38:02 chartsDataCollector died, spawning replacement...
2018-08-26 04:41:04 chartsDataCollector died, spawning replacement...
2018-08-26 04:44:06 chartsDataCollector died, spawning replacement...
2018-08-26 04:47:09 chartsDataCollector died, spawning replacement...
2018-08-26 04:50:11 chartsDataCollector died, spawning replacement...
2018-08-26 04:53:13 chartsDataCollector died, spawning replacement...
2018-08-26 04:56:15 chartsDataCollector died, spawning replacement...
2018-08-26 04:59:18 chartsDataCollector died, spawning replacement...
2018-08-26 05:02:20 chartsDataCollector died, spawning replacement...
2018-08-26 05:05:22 chartsDataCollector died, spawning replacement...
2018-08-26 05:08:25 chartsDataCollector died, spawning replacement...
2018-08-26 05:11:27 chartsDataCollector died, spawning replacement...
2018-08-26 05:14:29 chartsDataCollector died, spawning replacement...
2018-08-26 05:17:32 chartsDataCollector died, spawning replacement...
